company_id,year,printed_name,name_key
C00470,1950,"Société de Ciment Portland de Hélouan, S.A.E",ciment portland helouan s e
C01855,1950,Société de Collectivité Financière,collectivite financiere
C01042,1950,Société des Au.tobus de Charkieh et Dakahlieh,autobus charkieh dakahlieh
C00476,1950,Société des Autobus de Béhéra,autobus behera
C01440,1950,Société des Autobus de Charkieh,autobus charkieh
C01042,1950,Société des Autobus de Charkieh et Dakahlieh,autobus charkieh dakahlieh
C01475,1950,Société des Autobus de la Basse-Egypte,autobus basse egypte
C00476,1950,Société des Autobus du Béhéra,autobus behera
C00477,1950,Société des Autobus du Caire,autobus caire
C01856,1950,"Société des Autobus du Nord, S.A.E. de la Société des Omnibus de Fayoum",autobus nord s e omnibus fayoum
C01043,1950,"Société des Autobus du Nord, de la Sté. des Autobus du Caire",auto bus nord el ste aulobus caire
C00157,1950,Société des Biens de Rapport d'Egypte,biens rapport egypte
C00157,1950,"Société des Biens de Rapport d'Egypte, S.A.E",biens rapport egypte
C01178,1950,"Société des Entrepri ses M. Cockinos, S.A.E",entreprises m cockinos s e
C00480,1950,Société des Omnibus de Fayoum,omnibus fayoum
C01045,1950,Société des Terrains de la Ville d'Alexandrie,terrains ville alexandrie
C00385,1950,Société des Terres Rares d'Egypte,terres rares egypte
C00485,1950,Société du Croissant Rouge,croissant rouge
C00794,1950,Société du Crédit Alexandrin,credit alexandrin
C00444,1950,Société pour l'Industrie de Bonneterie,industrie bonneterie
C01050,1950,Société pour la Vente des Produits Egyptiens S.A.E,vente produits egyptiens s e
C01050,1950,"Société pour la Vente des Produits Egyptiens, S.A.E",vente produits egyptiens s e
C01857,1950,Société pour la vente des Produits,vente produits
C01034,1950,Société «Pharos»,pharos
C00290,1950,Société «The Egyptian General Omnibus Co.»,egyptian general omnibus co
C01444,1950,Sociétés,societes
C01391,1950,"Sociétés, Industriel",so cietes industriel
C00026,1950,Sociétê Egyptienne de la Bourse Commerciale de Minet el Bassal,bourse commerciale minet el bassal
C00492,1950,Standard Oil Co. of Egypt,standard oil company egypt s
C00492,1950,Standard Oil Cy. p,standard oil company egypt s
C01054,1950,Statistique Egyptienne,statistique egyplienne
C01452,1950,Studios Al Ahram,studios al ahram
C01858,1950,Studios Al Ahram et Carver Cotton Co,studios al ahram carver cotton co
C01453,1950,Sté,ste
C01859,1950,Sté Agricole et Fermière FERMAG et Sté An. Agricole et Industrielle d'Egypte,ste agricole fermiere fermag ste an agricole industrielle egypte
C01451,1950,Sté Agricole et Fermière «Fermag»,ste agricole fermiere fermagn
C01860,1950,"Sté Agricole et Urbaine « Le Fayoum ». Elo ui, Aziz, Ingénieur Diplômé de l) Ecole Royale Polytechnique de Guizeh) Le Caire",ste agricole urbaine fayoum elo ui aziz ingenieur diplome ecole royale polytechnique guizeh caire
C01861,1950,Sté Al Wadi pour les métaux et les Bijoux,ste al wadi metaux bijoux
C01862,1950,Sté An on. du Béhéra,ste an on behera
C00101,1950,Sté An. des Presses Libres Egyptiennes,s presses libres egyptiennes
C01863,1950,Sté Arabe Filature et Tissage,ste arabe filature tissage
C01864,1950,Sté Autobus Routes Désert,ste autobus routes desert
C00475,1950,Sté Autobus d'Alexandrie,autobus alexandrie
C00474,1950,Sté Autobus du Nord,autobus nord s e
C01865,1950,"Sté Belge Electro-rail, etc",ste belge electro rail etc
C00130,1950,Sté Belge-Egyptienne de l'Ezbékieh,belge egyptienne ezbekieh
C00426,1950,Sté California Texas Pétroles,california texas petroles
C00123,1950,"Sté Chemins de Fer,Basse-Egypte",chemins fer basse egypte
C01460,1950,Sté Commerciale Ex-Import,del ste commerciale ex import s e
C00427,1950,Sté Commerciale d'Egypte,ste commerciale egypte
C00638,1950,Sté Cotonnière d'Egypte,lu cotonniere egypte
C01866,1950,Sté Eg. Fabrication et Exportation Conserves,ste eg fabrication exportation conserves
C00433,1950,Sté Eg. Financière pour le Commerce,financiere commerce
C00393,1950,Sté Eg. d'Electricité,electricite
C01866,1950,Sté Eg. de Fabrication et Exportation de Conserves,ste eg fabrication exportation conserves
C00436,1950,Sté Eg. de Filature et Tissage de Laine,filature tissage laine s e
C00444,1950,Sté Eg. de l'Industrie de Bonneterie,industrie bonneterie
C01414,1950,Sté Eg. des Conserves Alimentaires,conserves alimentaires
C01463,1950,Sté Eg. des Emballages Economiques,ste eg emballages economiques
C01287,1950,"Sté Eg. des Etablissements Bolanachi-Distillerie, S.A.E",ste eg etablissements bolanachi distillerie s e
C01844,1950,Sté Eg. des Industries Electriques et Mécaniques,industries electriques mecaniques
C00423,1950,Sté Eg. des Industries Textiles,industries textiles
C01462,1950,Sté Egypt. Minoterie & Silos,ste eg minoterie silos
C00393,1950,Sté Egypt. d'Electricité,electricite
C00434,1950,Sté Egypt. des Industries Chimiques,industries chimiques s e
C01867,1950,Sté Egyptienne Maritime ~Commerciale,ste egyptienne maritime commerciale
C01833,1950,Sté Egyptienne de Constructions Modernes «Al Chams»,soc egyptienne constructions modernes al chams
C01466,1950,Sté Egyptienne des Bois et Matériaux «SEBEM»,ste egyptienne bois materiaux sebem
C00986,1950,Sté Egyptienne des Pétroles,egyp tienne petroles
C01467,1950,Sté Egyptienne pour la Fabrication,ste egyptienne fabrication
C01178,1950,Sté Entreprises Cockinos,entreprises m cockinos s e
C00142,1950,Sté Foncière Domaine Cheikh Fadl,fonciere domaine cheikh fadl
C00141,1950,Sté Foncière d'Egypte,fonciere egypte
C01868,1950,"Sté Fouad 1er d'Economie Politique, de Statistique",ste fouad 1er economie politique statistique
C00845,1950,Sté Franco-Egyptienne de Crédit,franco egyptienne credit
C01869,1950,Sté Gle Pressage et Dépôts et Sté Cotonnière d'Egypte,ste gle pressage depots ste cotonniere egypte
C00147,1950,Sté Générale Pressage et Dépôts,generale pressage el depots
C00647,1950,Sté Générale d'Electricité et Mécanique,p i sociele gene rale electricite el mecanique
C00505,1950,Sté Hinshelwood Paint & Oil Cy of Egypt,hinshelwood paint oil co egypt s e
C01687,1950,Sté Imm. Domaine de Siouf,del ste imm domaine siouf
C01743,1950,Sté Immobilière Masr el Guedida,ste immobiliere masr el guedida
C00121,1950,Sté Immobilière d'Alexandrie S. A. F,immobiliere alexandrie s f
C01013,1950,Sté Immobilière de Zamalek,immobiliere zamalek s e
C01469,1950,Sté Immobilière de l'Avenue de la Reine Nazli,ste immobiliere avenue reine nazli
C01848,1950,Sté Indust. et Commerciale Laitière Man- dara,industrielle commerciale laitiere mandara
C01848,1950,Sté Industrielle et Commerciale Laitière Mandara,industrielle commerciale laitiere mandara
C01588,1950,Sté Industrielle «Spahi» de Filés et Textiles,del ste industrielle spahi files textiles
C01018,1950,Sté Misr Filature et Tissage,misr filature tissage s e
C01849,1950,Sté Misr Produits Pharmaceutiques,misr produits pharmaceutiques
C01425,1950,Sté Misr Rayonne,misr rayonne
C01870,1950,"Sté Misr Transports & Na- vigation. Hassan Bey El N ahas, A dm. Transport & Engineering",ste misr transports na vigation hassan bey el n ahas dm transport engineering
C01426,1950,Sté Misr d'Assurances,misr assurances
C00486,1950,Sté Misr de Navigation Maritime,misr navigation maritime
C01026,1950,Sté Misr pour l'Industrie Pharmaceutique,misr industrie pharmaceutique s e
C01425,1950,Sté Misr pour la Rayonne S.A.E,misr rayonne
C01431,1950,Sté Misr pour les Fourrages,ste misr fourrages
C01871,1950,Sté Métallurgie Egyptienne et S.A. du Béhéra,ste metallurgie egyptienne s behera
C01872,1950,Sté Nationale d'Energie Electrique,ste nationale energie electrique
C01873,1950,Sté Nationale de Textile Memphis,ste nationale textile memphis s e
C01874,1950,Sté Nationale de Textile Memphis (Alexandrie),ste nationale textile memphis alexandrie
C01873,1950,Sté Nationale de Textile «Memphis» S.A.E,ste nationale textile memphis s e
C01434,1950,Sté Nationale des Matières Plastiques,nationale matieres plastiques s e
C00419,1950,Sté Nationale du Papier,nationale papier s e
C00419,1950,"Sté Nationale du Papier, S.A.E",nationale papier s e
C01472,1950,Sté Orientale Cinéma,ste orientale cinema
C00151,1950,Sté Orientale de Publicité,orientale publicite
C00101,1950,Sté Presses Libres Egyptiennes,s presses libres egyptiennes
C01875,1950,Sté Rolny,ste rolny
C00196,1950,Sté Sinaï Mining Co,sinai mining co
C01479,1950,Sté Sucreries d'Egypte,sucreries egypte
C00038,1950,Sté The Clothing & Equipment Cy of Egypt,clothing equipment co
C01263,1950,Sté Usines Chourbagui,del 3 usines el chorbagui s e
C01263,1950,Sté Usines el Chourbagui,del 3 usines el chorbagui s e
C00582,1950,Sté Viticole et Vinicole d'Egypte,viticole vinicole egypte s e
C01682,1950,Sté d'Entreprises Commerciales en Egypte,del ste entreprises commerciales egypte
C00112,1950,Sté d'Entreprises Urbaines et Rurales,entreprises urbaines rurales
C00106,1950,Sté de Ciment Portland Tourah,ciment portland tourah
C01462,1950,Sté de Minoterie et Silos,ste eg minoterie silos
C00483,1950,Sté de Publications Egyptiennes,publications egyptiennes
C01876,1950,Sté des Engrais Organiques,ste engrais organiques s e
C01877,1950,Sté des Industries Modernes du Bâtiment,ste industries modernes batiment s e
C01877,1950,"Sté des Industries Modernes du Bâtiment, S.A.E",ste industries modernes batiment s e
C00480,1950,Sté des Omnibus de Fayoum,omnibus fayoum
C00481,1950,Sté des Produits Centrifugés en Ciment,ste produits centrifuges ciment
C01045,1950,Sté des Terrains de la Ville d'Alexandrie,terrains ville alexandrie
C00470,1950,Sté du Ciment Portland Hélouan,ciment portland helouan s e
C00080,1950,Sté pour l'Industrie,industrie
C01051,1950,Sté « Egyptian Cement Products »,egyplian cement products
C00427,1950,Sté «La Commerciale»,ste commerciale egypte
C01388,1950,Sté «The Egyptian Insurance & Commercial Agency (EICA) (Tsekis & Fils),ste egyptian insurance commercial agency eica tsekis co
C01878,1950,"Sté, «SOTRAC»",ste sotrac
C00157,1950,Sté. - Biens de Rapport d'Egypte,biens rapport egypte
C01455,1950,Sté. Agr. et Urbaine «Le Fayoum»,ste agr urbaine fayoum
C01451,1950,Sté. Agricole et Fermière «Fermag»,ste agricole fermiere fermagn
C01398,1950,Sté. Agricole et Urbaine «Le Fayoum»,agricole urbaine fayoum
C01457,1950,Sté. Agricole «Le Fayoum»,ste agricole li fayoumn
C01879,1950,Sté. Al Chark Filature,ste al chark filature
C01458,1950,Sté. Al Chark Filature Tissage,ste al chark filature tissage
C01458,1950,Sté. Al Chark pour la Filature et Tissage,ste al chark filature tissage
C01458,1950,Sté. Al Chark pour la Filature et le Tissage,ste al chark filature tissage
C00105,1950,Sté. An. Agricole et Industrielle,s agricole industrielle egypte
C00908,1950,Sté. An. Eg. Financière& Immobilière,s e financiere immobiliere
C01383,1950,Sté. An. Eg. de Capitalisation L'Epargne,ste an eg capitalisation epargne
C00101,1950,Sté. An. des Presses Libres Egyptiennes,s presses libres egyptiennes
C01497,1950,Sté. Anglo-American Nile Co,anglo american nile co
C01880,1950,Sté. Anonyme « Egyptian Flax & Textile Cy. »,ste anonyme egyptian flax textile cy
C01863,1950,Sté. Arabe Filature et Tissage,ste arabe filature tissage
C00037,1950,Sté. Assurances «Al Chark»,assurances al charkl w
C01864,1950,Sté. Autobus Routes Désert,ste autobus routes desert
C00474,1950,Sté. Autobus du Nord,autobus nord s e
C01881,1950,Sté. Autqbus Routes du Désert et Sté. des Omnibus de Fayoum,ste autqbus routes desert ste omnibus fayoum
C01882,1950,Sté. Bibaoui pour le Commerce des Cotons,ste bibaoui commerce cotons
C00157,1950,Sté. Biens de Rapport d'Egypte,biens rapport egypte
C01883,1950,"Sté. Bolanachi, de la Sté Commerciale et Financière «Al Masria»",ste bolanachi ste commerciale financiere al masria
C01454,1950,Sté. Bolanachi-Distillerie,cte ste bolanachi distillerie
C00426,1950,Sté. California Texas des Pétroles,california texas petroles
C00428,1950,Sté. Commerciale Belgo Egyptienne,com merciale bulgaro egyplienne s e
C00428,1950,Sté. Commerciale Belgo-Egyptienne,com merciale bulgaro egyplienne s e
C00427,1950,Sté. Commerciale d'Egypte,ste commerciale egypte
C01884,1950,Sté. Commerciale et Financière «Al Masria)),ste commerciale financiere al masria
C01884,1950,Sté. Commerciale et Financière «Al Masria»,ste commerciale financiere al masria
C01406,1950,Sté. Coopérative des Pétroles,co operative petroles
C00638,1950,Sté. Cotonnière d'Egypte,lu cotonniere egypte
C00131,1950,Sté. Cotonnière «Maarad»,cotonniere maarad
C01843,1950,Sté. Eg. Divulgation,divulgation
C01463,1950,Sté. Eg. Emballages Economiques,ste eg emballages economiques
C00112,1950,Sté. Eg. Entreprises Urbaines et Rurales,entreprises urbaines rurales
C01885,1950,Sté. Eg. Maritime Commerciale,ste eg maritime commerciale
C01886,1950,Sté. Eg. Minoterie et Silos et Sté. Crédit Alexandrin,ste eg minoterie silos ste credit alexandrin
C00133,1950,Sté. Eg. d'Egrenage,egrenage
C00393,1950,Sté. Eg. d'Electricité,electricite
C01887,1950,Sté. Eg. d'Engrais,ste eg engrais
C00112,1950,Sté. Eg. d'Entreprises Urbaines et Rurales,entreprises urbaines rurales
C00106,1950,Sté. Eg. de Ciment Portland Tourah,ciment portland tourah
C01843,1950,Sté. Eg. de Divulgation,divulgation
C01888,1950,Sté. Eg. de Fabrication et Exportation des Conserves. Licencié en droit en 1809. Nichan El Nil 5e. Classe,ste eg fabrication exportation conserves licencie droit 1809 nichan el nil 5e classe
C01462,1950,Sté. Eg. de Minoterie et Silos,ste eg minoterie silos
C00396,1950,"Sté. Eg. de Tuyaux, Poteaux et Produits en Ciment Armé (Système Siegwart)",tuyaux poteaux produits ciment arme systeme siegwart
C00442,1950,"Sté. Eg. de Tuyaux, Poteaux et Produits en ciment armé",tuyaux poteaux produits ciment arme
C00434,1950,Sté. Eg. des Industries Chimiques,industries chimiques s e
C01049,1950,Sté. Eg. · pour la Fabrication,fabrigation
C01889,1950,Sté. Egyptienne Financière pour le Commerce,ste egyptienne financiere commerce
C01890,1950,Sté. Egyptienne d'Electricité et Sté. Ass. «Al Chark»,ste egyptienne electricite ste ass al chark
C00430,1950,"Sté. Egyptienne d'Industries Chimiques, S.A.E",egyp tienne industries chimiques s e
C01891,1950,Sté. Egyptienne de Divulgation,ste egyptienne divulgation
C01892,1950,Sté. Egyptienne des Bois et Matériaux (SEBEM) et Sté pour l'Industrie,ste egyptienne bois materiaux sebem ste industrie
C01575,1950,Sté. Egyptienne des Emballages Economiques,ste egyptienne em hallages economiques
C01466,1950,Sté. Egyptiennedss Bois et Matériaux (SEBEM),ste egyptienne bois materiaux sebem
C01682,1950,Sté. Entreprises Commerciales en Egypte,del ste entreprises commerciales egypte
C00143,1950,Sté. Franco-Egyptienne d'Importation,franco egyptienne importation
C00143,1950,"Sté. Franco-Egyptienne d'Importation, S.A.E",franco egyptienne importation
C01846,1950,Sté. Franco-Egyptienne de Soieries,franco egyptienne soieries s e
C00111,1950,Sté. Gle. Pressage et Dépôts,ste gle pressage depots
C01893,1950,Sté. Gle. Travaux Publics Bâtiments et Industries Connexes (SOTRAC),ste gle travaux publics batiments industries connexes sotrac
C01894,1950,Sté. Gle. de Placement Financier et Industriel,ste gle placement financier industriel
C00078,1950,Sté. Générale Immobilière,generale immobiliere egypte
C00147,1950,Sté. Générale Pressage et Dépôts,generale pressage el depots
C01895,1950,Sté. Générale de,ste generale
C01422,1950,Sté. Générale de Placement Financier et Industriel,generale placement financier industriel
C00458,1950,Sté. Générale de Pressage,generale pressage
C01896,1950,Sté. Générale de Travaux,ste generale travaux
C00121,1950,"Sté. Immobilière d'Alexandrie, S.A.E",immobiliere alexandrie s f
C00121,1950,"Sté. Immobilière d'Alexandrie, S.A.F",immobiliere alexandrie s f
C01013,1950,Sté. Immobilière de Zamalek,immobiliere zamalek s e
C01897,1950,Sté. Indul' trielle et Commerciale de Matériaux de Constructions «AL NISR»,ste indul trielle commerciale materiaux constructions al nisr
C00318,1950,Sté. Industrie Fibres Textiles,industrie fibres textiles s e
C01470,1950,Sté. Industrielle du Moyen Orient,ste industrielle moyen orient
C01470,1950,Sté. Industrielle du Moyen-Orient,ste industrielle moyen orient
C01848,1950,Sté. Industrielle et Commerciale Laitière Mand ara,industrielle commerciale laitiere mandara
C01588,1950,Sté. Industrielle «Spahi» de Filés et Textile s,del ste industrielle spahi files textiles
C01588,1950,Sté. Industrielle «Spahi» de Filés et Textiles,del ste industrielle spahi files textiles
C01431,1950,Sté. Mi sr pour les Fourrages,ste misr fourrages
C01425,1950,Sté. Mi.sr pour la Rayonne,misr rayonne
C01898,1950,"Sté. Misr Filature et Tissage Fin en Coton Egyptien de Kafr el Dawar, de la Beida Dyers",ste misr filature tissage fin coton egyptien kafr el dawar beida dyers
C01026,1950,Sté. Misr Industrie Pharmaceutique,misr industrie pharmaceutique s e
C01425,1950,Sté. Misr Rayonne,misr rayonne
C01023,1950,Sté. Misr Transport et Navigation,misr transport el navigation
C01426,1950,Sté. Misr d'Assurances,misr assurances
C01020,1950,Sté. Misr de Filature,misr filature
C01031,1950,Sté. Misr pour )e Tissage de la Soie,misr tissage soie
C01020,1950,Sté. Misr pour la Filature et le,misr filature
C01018,1950,Sté. Misr pour la Filature et le Tissage S.A.E,misr filature tissage s e
C01425,1950,Sté. Misr pour la Rayonne,misr rayonne
C01030,1950,Sté. Misr pour le Théâtre et le Cinéma,misr theatre cinema
C01431,1950,Sté. Misr pour les Fourrages,ste misr fourrages
C00471,1950,Sté. Métallurgie Egyptienne,metallurgie egyptienne s e
C01872,1950,Sté. Nationale d'Energie Electrique,ste nationale energie electrique
C01873,1950,Sté. Nationale de Textile MEMPHIS,ste nationale textile memphis s e
C01873,1950,Sté. Nationale de Textile Memphis,ste nationale textile memphis s e
C01873,1950,Sté. Nationale de Textile «Memphis»,ste nationale textile memphis s e
C01899,1950,Sté. Nationale de Transport et Tourisme Karnak,ste nationale transport tourisme karnak
C00419,1950,Sté. Nationale du Papier,nationale papier s e
C01434,1950,Sté. Nationale d~s Matières Plastiques,nationale matieres plastiques s e
C01472,1950,Sté. Orientale Cinéma,ste orientale cinema
C00483,1950,Sté. Publications Egyptiennes,publications egyptiennes
C01875,1950,Sté. ROLNY,ste rolny
C01900,1950,Sté. SELAR,ste selar
C00467,1950,Sté. Texas Egyptienne des Pétroles,texas egyptienne petroles
C01263,1950,Sté. Usines Chourbagui,del 3 usines el chorbagui s e
C00582,1950,Sté. Viticole & Vinicole d'Egypte,viticole vinicole egypte s e
C00582,1950,"Sté. Viticole et Vinicole d'Egypte, S.A.E",viticole vinicole egypte s e
C01901,1950,Sté. d'Alexandrie pour le Commerce en Bois,ste alexandrie commerce bois
C01438,1950,Sté. d'Alimentation Générale,alimentation generale
C01474,1950,Sté. de Bienfaisance Arménienne-Catholique d'Alexandrie,ste bienfaisance rrnenienne catholique alexandrie
C01414,1950,Sté. de Conserves Alimentaires,conserves alimentaires
C00273,1950,Sté. de Crédit,credit
C01042,1950,Sté. des Autobus Charkieh et Dakahlieh,autobus charkieh dakahlieh
C00475,1950,Sté. des Autobus d'Alexandrie,autobus alexandrie
C01475,1950,Sté. des Autobus de la Basse Egypte,autobus basse egypte
C01902,1950,"Sté. des Autobus du Nord, S.A.E. et Egyptian Road Transport Co. S.A.E",ste autobus nord s e egyptian road transport co s e
C00157,1950,Sté. des Biens de Rapport d'Egypte,biens rapport egypte
C01876,1950,Sté. des Engrais Organiques,ste engrais organiques s e
C01876,1950,"Sté. des Engrais Organiques, S.A.E",ste engrais organiques s e
C01903,1950,Sté. des Industries du Bâtiment,ste industries batiment s e
C01903,1950,"Sté. des Industries du Bâtiment, S.A.E",ste industries batiment s e
C00480,1950,Sté. des Omnibus de Fayoum,omnibus fayoum
C00481,1950,Sté. des Produits Centrifugés en Ciment,ste produits centrifuges ciment
C01904,1950,Sté. des Salines de Port Said,ste salines port said
C01478,1950,Sté. en commandite par actions M.L. F'ranco and Co. (S. Pinto & Co. Suce.),ste commandite par actions m f ranco co s pinto co suce
C01905,1950,Sté. «Al Chams» S.A.E,ste al chams s e
C01458,1950,Sté. «Al Chark» pour la Filature et le Tissage,ste al chark filature tissage
C00768,1950,"Sté. «Cigarettes Nestor Gianaclis, S.A.E.»",cigarettes nestor gianaclis
C01906,1950,Sté. «L. Pathy & Co.». u,ste pathy co u
C01907,1950,Sté. «SEDEX» S.A.E,ste sedex s e
C01388,1950,Sté. «The Egyptian Insurance & Commercial Agency (EICA) «Tsekis & Co.»,ste egyptian insurance commercial agency eica tsekis co
C01388,1950,Sté. «The Egyptian Insurance & Commercial Agency (EICA)» «Tsekis & Co.»,ste egyptian insurance commercial agency eica tsekis co
C01263,1950,Sté. «Usines Chourbagui»,del 3 usines el chorbagui s e
C01905,1950,Sté«Al Chams» S.A.E,ste al chams s e
C01908,1950,"Su,?pléant de Kafr el Zayat Cotton Co",su pleant kafr el zayat cotton co
C01479,1950,Sucreries d'Egypte,sucreries egypte
C01909,1950,Sud an Soap F'actory Ltd,sudan soap factory
C00494,1950,Sudan Import & Export Cy,del sudan import export cy
C00494,1950,Sudan Import& Export Co,del sudan import export cy
C00495,1950,Sun Life Insurance Co. of Canada,sun life insurance co canada
C01061,1950,Surveillance de Hamata Mining Co,surveillance hamata mining company
C01243,1950,Surveillance de The Egyptian Delta Rice Mills Co. (N. Yamodis and Co.),comite surveillance e gyptian delta rice mills co n yamodis co
C01243,1950,Surveillance de The Egyptian Delta Rice Mills Co. (N. Yiamodis and Co.),comite surveillance e gyptian delta rice mills co n yamodis co
C01061,1950,Surveillance de la Hamata Mining Co,surveillance hamata mining company
C01061,1950,Surveillance de la Hamata Mining Cy,surveillance hamata mining company
C01481,1950,Surveillance de la M. L. Franco & Co. - S. Pinto & Co. Succrs,surveillance m franco co s pinto co succrs
C01910,1950,Surveillance de la Manufacture Nationale de Couvertures et Lainages (A. Saltiel & Co.),surveillance manufacture nationale couvertures lainages saltiel co
C01911,1950,Surveillance de la Société d'Assurances sur la vie «La,surveillance assurances sur vie
C01484,1950,Surveillance de la Sté. des Plâtres d'Albâtre,surveillance ste platres albatre
C01912,1950,Surveillance« Moharrem Press »,surveillance moharrem press
C01913,1950,Syndicale des Entrepreneurs,syndicale entrepreneurs
C00160,1950,Syndicat des Obligataires de la Société Générale des Sucreries,syndicat obligataires generale sucreries
C00160,1950,Syndicat des Obligataires dé la Société Générale des Sucreries,syndicat obligataires generale sucreries
C00422,1950,SÔciété Anonyme Egyptienne de Construction «EGYCO»,constructions s e egyco
C01914,1950,Tarification du Tourisme Egyptien,tarification tourisme egyptien
C00502,1950,Technique Salonica Cigarettes Company,technique salonica cigarette co s e
C01068,1950,Technique de The Dakahlieh Land Co,technique dakahlieh land co
C00501,1950,Technique de la Nitrate Corporation of Chile Ltd. (Egypt and Near East Branch),technique nitrate corporation chile egypt near east branch
C01915,1950,Technique de la Sté. Agricole et Fermière «Fermag»,technique ste agricole fermiere fermag
C01069,1950,"Teinturerie Franco-Egyptienne, S.A.E",teinturerie franco egyptienne s e
C01916,1950,Textile Machinery Plat t Eros,textile machinery plat t eros
C01916,1950,Textile Machinery Platt Bros,textile machinery plat t eros
C01917,1950,Textile Machinery Platt Bros. (Orient),textile machinery platt bros orient
C01918,1950,The,
C00291,1950,The .E gyptian Independent Oil Co. S.A.E,egyptian independent oil co s e
C00506,1950,The Aboukir Co. Ltd,aboukir co
C00506,1950,The Aboukir Cy,aboukir co
C00226,1950,The African Enterprise & Development Cy,african enterprise development co
C01919,1950,The African Enterprise& Development Cy et Egyptian Hotels Ltd,african enterprise development cy egyptian hotels
C01072,1950,The Albert Mussa Agency & Stevedoring Co,albert mussa agen cy stevedoring co s e
C01072,1950,The Albert Mussa Agency & Stevedoring Co. S.A.E,albert mussa agen cy stevedoring co s e
C01204,1950,The Alexandria & Khartoum Trading Corp,alexandria khartoum trading corp
C01491,1950,The Alexandria & Khartoum Trading Corporation,alexandria khartoum trading corporation
C01920,1950,"The Alexandria & Ramleh Buildings Co., Secretaire de Sociétés Industrielles",alexandria ramleh buildings co secretaire societes industrielles
C01921,1950,"The Alexandria Cotton Trading Co., de la Land Bank of Egypt",alexandria cotton trading co land bank egypt
C01922,1950,The Alexandria Dehydration & Commercial Cy (S.A.E. en formation) Sté Eg. Minoterie et Silos,alexandria dehydration commercial cy s e formation ste eg minoterie silos
C00812,1950,The Alexandria Engineering Works,alexandria engineering work ex
C00010,1950,The Alexandria Exchange Co. Ltd,alexandria exchange co
C00001,1950,The Alexandria Insurance Co,alexandria insurance co
C00001,1950,"The Alexandria Insurance Co., S.A.E",alexandria insurance co
C00001,1950,The Alexandria Insurance Cy,alexandria insurance co
C00735,1950,The Alexandria Life Insurance Co,alexandria life insurance co
C01493,1950,The Alexandria Manufacturing Co. Ltd,alexandria manufacturing co
C00007,1950,The Alexandria Navigation Co,alexandria navigation co
C00008,1950,The Alexandria Pressing Co. S.A.E,alexandria pressing co
C00736,1950,"The Alexandria Racing Club, S. A. E",alexandria racing club s e
C01923,1950,"The Alexandria Racing Club, S.A. Wadi Kom Ombo",alexandria racing club s wadi kom ombo
C00736,1950,"The Alexandria Racing Club, S.A.E",alexandria racing club s e
C01203,1950,The Alexandria Spinning & Weaving Co,alexandria spinning weaving co
C01494,1950,The Alexandria Transport & Industrial Cy,alexandria t r ansport lndustrial co
C00009,1950,The Alexandria Water Co,alexandria water company
C00009,1950,The Alexandria Water Co. Ltd,alexandria water company
C01924,1950,"The Amalgamated lee Fac- tories and Cold Stores, S.A.E. et Simon Arzt Stores",amalgamated lee fac tories cold stores s e simon arzt stores
C01075,1950,The Amalgamated lee Factories &,amalgamated lee factories
C00510,1950,The Amalgamated lee Factories & Cold,amalgamated lee factories cold stores s e
C00510,1950,The Amalgamated lee Factories & Cold Stores,amalgamated lee factories cold stores s e
C00510,1950,"The Amalgamated lee Factories & Cold Stores, S.A.E",amalgamated lee factories cold stores s e
C01925,1950,The Angelil Trading Co,angelil trading co
C01497,1950,The Anglo-American Nile Co,anglo american nile co
C00012,1950,The Anglo-Belgian Co,anglo belgian co egypt
C00012,1950,The Anglo-Belgian Co. of Egypt Ltd,anglo belgian co egypt
C00014,1950,The Anglo-Egyptian Land Allotment Co,anglo egyptian land allotment co
C00738,1950,The Anglo-Egyptian Mining Co,anglo egyptian mining co
C00232,1950,The Anglo-Egyptian OH- fields,anglo egyptian oilfields
C00015,1950,The Associated Cotton Ginners,associated cotton ginners
C00015,1950,The Associated Cotton Ginners of Egypt Ltd,associated cotton ginners
C01926,1950,"The Bassili Pacha Timber Cy., de la Sté Orientale Cinéma",bassili pacha timber cy ste orientale cinema
C00515,1950,The Bottled Gas. Co,bottled gas co
C01080,1950,The Cairo Agricultural Co. S.A.E,cairo agricultural co s e
C00164,1950,The Cairo Electric Railw ays and Helio polis Oases Co,cairo electric railways heliopolis oases co
C00164,1950,The Cairo Electric Railways & Heliopolis Oases Co,cairo electric railways heliopolis oases co
C00164,1950,The Cairo Electric Railways and Heliopolis Oases Co,cairo electric railways heliopolis oases co
C00164,1950,"The Cairo Electric Railways and Heliopolis Oases Co., S.A",cairo electric railways heliopolis oases co
C00030,1950,The Cairo Sand Bricks Co,cairo sand bricks
C00031,1950,The Cairo Suburban Building Land Co,cairo suburban building land co
C00518,1950,The Choremi Benachi Cotton Co,choremi benachi cotton co
C01501,1950,The Consolidated Landed In- terests (Egypt),consolidated landed in terests egypt
C01927,1950,"The Cotton Spinning, Weaving & Dyeing«Karnak»",cotton spinning weaving dyeing karnak
C01265,1950,The Eastern Electric Cy,eastern electric cy
C01267,1950,The Edrei & Co. Ltd,edrei co
C00289,1950,The Egyp- tian Finance Cy,egyptian finance co
C00803,1950,"The Egyptian Aerated Water Company, Ltd",egyptian aerated water
C00171,1950,The Egyptian Bonded Warehouses,egyptian bonded warehouses co
C01539,1950,The Egyptian Construction& Engineering Cy,cie rhe gyptian constwction engineering cy
