year,company_id,n_directors,n_political,n_national,share_political,connected
1947,C01416,1,0,0,0.0,False
1947,C01417,2,0,0,0.0,False
1947,C01418,1,0,0,0.0,False
1947,C01419,1,0,0,0.0,False
1947,C01420,1,0,0,0.0,False
1947,C01421,1,0,0,0.0,False
1947,C01422,1,0,0,0.0,False
1947,C01423,1,0,0,0.0,False
1947,C01424,3,0,0,0.0,False
1947,C01425,1,1,1,1.0,True
1947,C01426,1,0,0,0.0,False
1947,C01427,4,2,2,0.5,True
1947,C01428,1,0,0,0.0,False
1947,C01429,1,1,1,1.0,True
1947,C01430,3,1,1,0.3333333333333333,True
1947,C01431,1,1,1,1.0,True
1947,C01432,1,0,0,0.0,False
1947,C01433,5,0,0,0.0,False
1947,C01434,1,0,0,0.0,False
1947,C01435,1,1,1,1.0,True
1947,C01436,3,0,0,0.0,False
1947,C01437,1,0,0,0.0,False
1947,C01438,1,0,0,0.0,False
1947,C01439,1,0,0,0.0,False
1947,C01440,2,1,1,0.5,True
1947,C01441,1,0,0,0.0,False
1947,C01442,2,0,0,0.0,False
1947,C01443,1,0,0,0.0,False
1947,C01444,1,0,0,0.0,False
1947,C01445,1,0,0,0.0,False
1947,C01446,2,1,1,0.5,True
1947,C01447,1,1,1,1.0,True
1947,C01448,1,1,1,1.0,True
1947,C01449,1,0,0,0.0,False
1947,C01450,1,0,0,0.0,False
1947,C01451,1,0,0,0.0,False
1947,C01452,1,1,1,1.0,True
1947,C01453,2,1,0,0.5,True
1947,C01454,3,0,0,0.0,False
1947,C01455,3,0,0,0.0,False
1947,C01456,3,0,0,0.0,False
1947,C01457,1,0,0,0.0,False
1947,C01458,1,0,0,0.0,False
1947,C01459,1,0,0,0.0,False
1947,C01460,6,0,0,0.0,False
1947,C01461,1,1,1,1.0,True
1947,C01462,2,0,0,0.0,False
1947,C01463,1,0,0,0.0,False
1947,C01464,1,0,0,0.0,False
1947,C01465,1,0,0,0.0,False
1947,C01466,1,0,0,0.0,False
1947,C01467,3,0,0,0.0,False
1947,C01468,1,0,0,0.0,False
1947,C01469,2,0,0,0.0,False
1947,C01470,1,1,1,1.0,True
1947,C01471,1,0,0,0.0,False
1947,C01472,6,0,0,0.0,False
1947,C01473,1,1,0,1.0,True
1947,C01474,2,0,0,0.0,False
1947,C01475,1,1,0,1.0,True
1947,C01476,1,0,0,0.0,False
1947,C01477,2,1,0,0.5,True
1947,C01478,1,0,0,0.0,False
1947,C01479,1,0,0,0.0,False
1947,C01480,1,0,0,0.0,False
1947,C01481,1,0,0,0.0,False
1947,C01482,1,0,0,0.0,False
1947,C01483,2,0,0,0.0,False
1947,C01484,1,1,0,1.0,True
1947,C01485,1,1,0,1.0,True
1947,C01486,1,0,0,0.0,False
1947,C01487,1,0,0,0.0,False
1947,C01488,1,1,1,1.0,True
1947,C01489,1,0,0,0.0,False
1947,C01490,1,0,0,0.0,False
1947,C01491,1,0,0,0.0,False
1947,C01492,1,0,0,0.0,False
1947,C01493,1,1,0,1.0,True
1947,C01494,1,0,0,0.0,False
1947,C01495,2,0,0,0.0,False
1947,C01496,1,0,0,0.0,False
1947,C01497,1,0,0,0.0,False
1947,C01498,1,0,0,0.0,False
1947,C01499,1,0,0,0.0,False
1947,C01500,1,0,0,0.0,False
1947,C01501,1,0,0,0.0,False
1947,C01502,1,1,1,1.0,True
1947,C01503,1,0,0,0.0,False
1947,C01504,1,0,0,0.0,False
1947,C01505,1,0,0,0.0,False
1947,C01506,1,0,0,0.0,False
1947,C01507,1,0,0,0.0,False
1947,C01508,1,1,1,1.0,True
1947,C01509,1,0,0,0.0,False
1947,C01510,1,0,0,0.0,False
1947,C01511,1,0,0,0.0,False
1947,C01512,1,0,0,0.0,False
1947,C01513,1,0,0,0.0,False
1947,C01514,1,0,0,0.0,False
1947,C01515,1,1,1,1.0,True
1947,C01516,1,1,0,1.0,True
1947,C01517,2,0,0,0.0,False
1947,C01518,1,0,0,0.0,False
1947,C01519,1,0,0,0.0,False
1947,C01520,1,0,0,0.0,False
1947,C01521,1,0,0,0.0,False
1947,C01522,1,0,0,0.0,False
1947,C01523,1,0,0,0.0,False
1947,C01524,1,0,0,0.0,False
1947,C01525,1,0,0,0.0,False
1947,C01526,4,0,0,0.0,False
1947,C01527,1,0,0,0.0,False
1947,C01528,1,0,0,0.0,False
1947,C01529,1,0,0,0.0,False
1947,C01530,1,0,0,0.0,False
1947,C01531,1,0,0,0.0,False
1947,C01532,1,0,0,0.0,False
1947,C01533,1,0,0,0.0,False
1947,C01534,7,2,1,0.2857142857142857,True
1947,C01535,1,1,0,1.0,True
1947,C01536,1,0,0,0.0,False
1947,C01537,2,1,1,0.5,True
1947,C01538,3,0,0,0.0,False
1947,C01539,1,1,1,1.0,True
1947,C01540,1,1,1,1.0,True
1947,C01541,1,0,0,0.0,False
1947,C01542,1,0,0,0.0,False
1947,C01543,1,1,1,1.0,True
1947,C01544,4,0,0,0.0,False
1947,C01545,1,1,1,1.0,True
1947,C01546,2,0,0,0.0,False
1947,C01547,1,0,0,0.0,False
1947,C01548,1,0,0,0.0,False
1947,C01549,1,0,0,0.0,False
1947,C01550,1,0,0,0.0,False
1947,C01551,1,0,0,0.0,False
1947,C01552,1,0,0,0.0,False
1947,C01553,1,0,0,0.0,False
1947,C01554,1,0,0,0.0,False
1947,C01555,1,0,0,0.0,False
1947,C01556,1,0,0,0.0,False
1947,C01557,1,0,0,0.0,False
1947,C01558,1,0,0,0.0,False
1947,C01559,1,0,0,0.0,False
1947,C01560,1,0,0,0.0,False
1947,C01561,1,0,0,0.0,False
1947,C01562,1,1,1,1.0,True
1947,C01563,1,0,0,0.0,False
1947,C01564,1,0,0,0.0,False
1947,C01565,1,0,0,0.0,False
1947,C01566,1,1,1,1.0,True
1947,C01567,1,0,0,0.0,False
1947,C01568,2,0,0,0.0,False
1947,C01569,1,0,0,0.0,False
1947,C01570,1,0,0,0.0,False
1947,C01571,1,0,0,0.0,False
1947,C01572,1,0,0,0.0,False
1947,C01573,1,0,0,0.0,False
1947,C01574,1,0,0,0.0,False
1947,C01575,1,0,0,0.0,False
1947,C01576,1,0,0,0.0,False
1947,C01577,1,0,0,0.0,False
1947,C01578,1,0,0,0.0,False
1947,C01579,1,0,0,0.0,False
1947,C01580,1,0,0,0.0,False
1950,C00001,10,1,1,0.1,True
1950,C00004,1,1,1,1.0,True
1950,C00005,1,0,0,0.0,False
1950,C00006,1,0,0,0.0,False
1950,C00007,3,1,1,0.3333333333333333,True
1950,C00008,6,0,0,0.0,False
1950,C00009,3,0,0,0.0,False
1950,C00010,2,0,0,0.0,False
1950,C00012,3,0,0,0.0,False
1950,C00014,4,0,0,0.0,False
1950,C00015,4,0,0,0.0,False
1950,C00016,4,1,1,0.25,True
1950,C00018,11,2,2,0.18181818181818182,True
1950,C00020,8,6,6,0.75,True
1950,C00023,1,0,0,0.0,False
1950,C00025,5,0,0,0.0,False
1950,C00026,3,0,0,0.0,False
1950,C00029,2,0,0,0.0,False
1950,C00030,3,0,0,0.0,False
1950,C00031,3,0,0,0.0,False
1950,C00032,3,1,1,0.3333333333333333,True
1950,C00037,4,1,0,0.25,True
1950,C00038,5,0,0,0.0,False
1950,C00041,3,0,0,0.0,False
1950,C00042,1,0,0,0.0,False
1950,C00043,7,4,3,0.5714285714285714,True
1950,C00046,2,0,0,0.0,False
1950,C00047,4,1,1,0.25,True
1950,C00048,6,2,2,0.3333333333333333,True
1950,C00052,2,1,0,0.5,True
1950,C00055,9,3,3,0.3333333333333333,True
1950,C00056,9,4,3,0.4444444444444444,True
1950,C00058,7,1,1,0.14285714285714285,True
1950,C00059,3,0,0,0.0,False
1950,C00060,5,2,1,0.4,True
1950,C00062,4,0,0,0.0,False
1950,C00065,5,0,0,0.0,False
1950,C00067,2,0,0,0.0,False
1950,C00068,2,0,0,0.0,False
1950,C00069,2,0,0,0.0,False
1950,C00070,1,0,0,0.0,False
1950,C00071,2,0,0,0.0,False
1950,C00072,5,0,0,0.0,False
1950,C00073,4,2,0,0.5,True
1950,C00075,5,0,0,0.0,False
1950,C00076,7,0,0,0.0,False
1950,C00078,6,0,0,0.0,False
1950,C00080,10,3,3,0.3,True
1950,C00082,3,1,1,0.3333333333333333,True
1950,C00083,2,0,0,0.0,False
1950,C00084,4,0,0,0.0,False
1950,C00086,1,0,0,0.0,False
1950,C00088,2,0,0,0.0,False
1950,C00091,8,3,3,0.375,True
1950,C00092,6,1,1,0.16666666666666666,True
1950,C00093,4,1,1,0.25,True
1950,C00094,3,0,0,0.0,False
1950,C00099,1,1,1,1.0,True
1950,C00101,6,2,2,0.3333333333333333,True
1950,C00102,6,3,3,0.5,True
1950,C00103,4,0,0,0.0,False
1950,C00105,2,1,1,0.5,True
1950,C00106,8,0,0,0.0,False
1950,C00108,1,0,0,0.0,False
1950,C00109,4,1,1,0.25,True
1950,C00111,1,0,0,0.0,False
1950,C00112,7,1,1,0.14285714285714285,True
1950,C00113,3,0,0,0.0,False
1950,C00114,7,0,0,0.0,False
1950,C00115,4,0,0,0.0,False
1950,C00117,4,0,0,0.0,False
1950,C00118,8,0,0,0.0,False
1950,C00121,4,0,0,0.0,False
1950,C00123,3,0,0,0.0,False
1950,C00126,5,0,0,0.0,False
1950,C00128,5,0,0,0.0,False
1950,C00130,2,0,0,0.0,False
1950,C00131,3,1,1,0.3333333333333333,True
1950,C00133,2,0,0,0.0,False
1950,C00140,1,1,1,1.0,True
1950,C00141,5,1,1,0.2,True
1950,C00142,2,0,0,0.0,False
1950,C00143,5,0,0,0.0,False
1950,C00145,3,0,0,0.0,False
1950,C00147,3,0,0,0.0,False
1950,C00148,4,3,3,0.75,True
1950,C00151,2,0,0,0.0,False
1950,C00152,1,0,0,0.0,False
1950,C00153,3,0,0,0.0,False
1950,C00157,6,2,2,0.3333333333333333,True
1950,C00160,2,0,0,0.0,False
1950,C00162,1,0,0,0.0,False
1950,C00164,4,1,1,0.25,True
1950,C00167,3,0,0,0.0,False
1950,C00169,1,0,0,0.0,False
1950,C00170,1,0,0,0.0,False
1950,C00171,5,1,1,0.2,True
1950,C00175,5,0,0,0.0,False
1950,C00176,3,0,0,0.0,False
1950,C00178,5,1,1,0.2,True
1950,C00179,1,0,0,0.0,False
1950,C00181,1,0,0,0.0,False
1950,C00182,5,1,1,0.2,True
1950,C00184,6,2,2,0.3333333333333333,True
1950,C00185,5,1,1,0.2,True
1950,C00190,6,2,2,0.3333333333333333,True
1950,C00191,2,0,0,0.0,False
1950,C00192,2,0,0,0.0,False
1950,C00196,3,0,0,0.0,False
1950,C00200,3,0,0,0.0,False
1950,C00209,6,0,0,0.0,False
1950,C00210,12,1,1,0.08333333333333333,True
1950,C00213,1,0,0,0.0,False
1950,C00226,2,0,0,0.0,False
1950,C00229,1,1,1,1.0,True
1950,C00232,7,0,0,0.0,False
1950,C00238,1,0,0,0.0,False
1950,C00239,1,0,0,0.0,False
1950,C00241,4,0,0,0.0,False
1950,C00246,1,0,0,0.0,False
1950,C00247,3,0,0,0.0,False
1950,C00248,5,0,0,0.0,False
1950,C00249,3,0,0,0.0,False
1950,C00250,1,0,0,0.0,False
1950,C00259,4,0,0,0.0,False
1950,C00261,3,0,0,0.0,False
1950,C00266,1,0,0,0.0,False
1950,C00267,1,1,1,1.0,True
1950,C00273,6,0,0,0.0,False
1950,C00275,2,1,1,0.5,True
1950,C00280,6,0,0,0.0,False
1950,C00282,3,0,0,0.0,False
1950,C00288,7,0,0,0.0,False
1950,C00289,4,0,0,0.0,False
1950,C00290,7,1,1,0.14285714285714285,True
1950,C00291,7,1,1,0.14285714285714285,True
1950,C00293,2,1,1,0.5,True
1950,C00295,6,0,0,0.0,False
1950,C00302,4,0,0,0.0,False
1950,C00303,4,0,0,0.0,False
1950,C00304,7,0,0,0.0,False
1950,C00309,2,1,1,0.5,True
1950,C00310,1,0,0,0.0,False
1950,C00315,4,0,0,0.0,False
1950,C00317,6,1,1,0.16666666666666666,True
1950,C00318,5,1,0,0.2,True
1950,C00319,2,0,0,0.0,False
1950,C00323,1,0,0,0.0,False
1950,C00324,2,0,0,0.0,False
1950,C00325,4,1,1,0.25,True
1950,C00333,1,0,0,0.0,False
1950,C00335,1,0,0,0.0,False
1950,C00340,1,0,0,0.0,False
1950,C00341,1,0,0,0.0,False
1950,C00345,3,1,1,0.3333333333333333,True
1950,C00346,4,0,0,0.0,False
1950,C00357,2,0,0,0.0,False
1950,C00362,1,0,0,0.0,False
1950,C00367,2,0,0,0.0,False
1950,C00368,3,1,1,0.3333333333333333,True
1950,C00372,1,0,0,0.0,False
1950,C00374,3,0,0,0.0,False
1950,C00378,4,0,0,0.0,False
1950,C00383,9,0,0,0.0,False
1950,C00385,1,0,0,0.0,False
1950,C00389,1,0,0,0.0,False
1950,C00393,5,0,0,0.0,False
1950,C00396,2,0,0,0.0,False
1950,C00415,1,0,0,0.0,False
1950,C00419,8,3,3,0.375,True
1950,C00420,3,0,0,0.0,False
1950,C00422,5,2,2,0.4,True
1950,C00423,7,1,1,0.14285714285714285,True
1950,C00425,1,0,0,0.0,False
1950,C00427,3,0,0,0.0,False
1950,C00428,4,0,0,0.0,False
1950,C00429,4,0,0,0.0,False
1950,C00431,2,0,0,0.0,False
1950,C00434,3,0,0,0.0,False
1950,C00435,6,0,0,0.0,False
1950,C00436,1,0,0,0.0,False
1950,C00437,6,2,2,0.3333333333333333,True
1950,C00439,3,0,0,0.0,False
1950,C00442,5,1,1,0.2,True
1950,C00443,2,0,0,0.0,False
1950,C00445,1,0,0,0.0,False
1950,C00448,3,0,0,0.0,False
1950,C00450,1,1,1,1.0,True
1950,C00459,7,1,1,0.14285714285714285,True
1950,C00461,1,0,0,0.0,False
1950,C00463,1,0,0,0.0,False
1950,C00469,3,0,0,0.0,False
1950,C00472,2,0,0,0.0,False
1950,C00473,2,1,0,0.5,True
1950,C00476,2,0,0,0.0,False
1950,C00477,2,0,0,0.0,False
1950,C00478,4,0,0,0.0,False
1950,C00479,3,0,0,0.0,False
1950,C00482,7,0,0,0.0,False
1950,C00483,2,0,0,0.0,False
1950,C00485,3,0,0,0.0,False
1950,C00487,1,1,1,1.0,True
1950,C00488,1,0,0,0.0,False
1950,C00494,4,0,0,0.0,False
1950,C00496,3,0,0,0.0,False
1950,C00497,1,0,0,0.0,False
1950,C00503,1,1,1,1.0,True
1950,C00504,1,0,0,0.0,False
1950,C00507,6,0,0,0.0,False
1950,C00508,6,0,0,0.0,False
1950,C00511,5,1,1,0.2,True
1950,C00512,3,0,0,0.0,False
1950,C00516,1,1,1,1.0,True
1950,C00517,1,0,0,0.0,False
1950,C00520,3,0,0,0.0,False
1950,C00523,5,1,1,0.2,True
1950,C00524,9,1,1,0.1111111111111111,True
1950,C00530,1,0,0,0.0,False
1950,C00531,2,0,0,0.0,False
1950,C00536,2,0,0,0.0,False
1950,C00543,1,0,0,0.0,False
1950,C00544,1,0,0,0.0,False
1950,C00546,3,0,0,0.0,False
1950,C00552,8,1,1,0.125,True
1950,C00558,1,0,0,0.0,False
1950,C00572,2,0,0,0.0,False
1950,C00575,2,0,0,0.0,False
1950,C00580,4,0,0,0.0,False
1950,C00582,7,1,1,0.14285714285714285,True
1950,C00584,4,0,0,0.0,False
1950,C00626,1,0,0,0.0,False
1950,C00639,6,0,0,0.0,False
1950,C00648,1,0,0,0.0,False
1950,C00704,2,0,0,0.0,False
1950,C00717,1,0,0,0.0,False
1950,C00733,1,0,0,0.0,False
1950,C00736,3,0,0,0.0,False
1950,C00737,4,0,0,0.0,False
1950,C00739,2,0,0,0.0,False
1950,C00740,5,0,0,0.0,False
1950,C00745,1,0,0,0.0,False
1950,C00752,3,1,1,0.3333333333333333,True
1950,C00766,1,1,1,1.0,True
1950,C00768,2,0,0,0.0,False
1950,C00769,4,1,1,0.25,True
1950,C00770,1,0,0,0.0,False
1950,C00774,5,0,0,0.0,False
1950,C00779,3,0,0,0.0,False
1950,C00782,1,0,0,0.0,False
1950,C00793,1,1,1,1.0,True
1950,C00795,2,0,0,0.0,False
1950,C00797,1,0,0,0.0,False
1950,C00804,2,0,0,0.0,False
1950,C00810,8,2,2,0.25,True
1950,C00812,3,0,0,0.0,False
1950,C00813,3,0,0,0.0,False
1950,C00820,1,0,0,0.0,False
1950,C00824,1,0,0,0.0,False
1950,C00825,5,0,0,0.0,False
1950,C00831,1,0,0,0.0,False
1950,C00832,3,0,0,0.0,False
1950,C00833,3,0,0,0.0,False
1950,C00837,4,1,1,0.25,True
1950,C00838,1,0,0,0.0,False
1950,C00839,2,0,0,0.0,False
1950,C00846,3,0,0,0.0,False
1950,C00848,1,1,1,1.0,True
1950,C00851,4,1,1,0.25,True
1950,C00855,3,0,0,0.0,False
1950,C00860,2,0,0,0.0,False
1950,C00863,2,0,0,0.0,False
1950,C00865,3,0,0,0.0,False
1950,C00866,1,1,1,1.0,True
1950,C00874,1,0,0,0.0,False
1950,C00878,2,0,0,0.0,False
1950,C00884,4,0,0,0.0,False
1950,C00885,6,0,0,0.0,False
1950,C00886,4,0,0,0.0,False
1950,C00893,2,0,0,0.0,False
1950,C00895,1,1,1,1.0,True
1950,C00909,4,1,1,0.25,True
1950,C00912,2,0,0,0.0,False
1950,C00915,3,0,0,0.0,False
1950,C00916,3,0,0,0.0,False
1950,C00966,1,0,0,0.0,False
1950,C00977,3,1,1,0.3333333333333333,True
1950,C00988,2,0,0,0.0,False
1950,C00997,3,0,0,0.0,False
1950,C01002,4,1,1,0.25,True
1950,C01010,1,0,0,0.0,False
1950,C01013,1,0,0,0.0,False
1950,C01015,7,0,0,0.0,False
1950,C01018,3,0,0,0.0,False
1950,C01020,2,2,2,1.0,True
1950,C01022,5,3,3,0.6,True
1950,C01025,1,0,0,0.0,False
1950,C01026,1,1,1,1.0,True
1950,C01028,4,0,0,0.0,False
1950,C01030,3,1,1,0.3333333333333333,True
1950,C01032,3,1,1,0.3333333333333333,True
1950,C01033,2,2,2,1.0,True
1950,C01034,1,1,0,1.0,True
1950,C01035,1,0,0,0.0,False
1950,C01036,2,0,0,0.0,False
1950,C01038,1,0,0,0.0,False
1950,C01044,5,1,1,0.2,True
1950,C01045,1,0,0,0.0,False
1950,C01047,2,0,0,0.0,False
1950,C01051,1,0,0,0.0,False
1950,C01052,2,0,0,0.0,False
1950,C01053,1,0,0,0.0,False
1950,C01056,1,0,0,0.0,False
1950,C01057,1,0,0,0.0,False
1950,C01063,5,0,0,0.0,False
1950,C01070,1,0,0,0.0,False
1950,C01071,2,0,0,0.0,False
1950,C01072,1,0,0,0.0,False
1950,C01074,4,0,0,0.0,False
1950,C01077,1,0,0,0.0,False
1950,C01082,3,0,0,0.0,False
1950,C01092,1,0,0,0.0,False
1950,C01093,2,0,0,0.0,False
1950,C01108,2,0,0,0.0,False
1950,C01113,5,0,0,0.0,False
1950,C01117,4,0,0,0.0,False
1950,C01118,6,0,0,0.0,False
1950,C01123,2,2,2,1.0,True
1950,C01124,3,2,2,0.6666666666666666,True
1950,C01128,1,0,0,0.0,False
1950,C01136,6,0,0,0.0,False
1950,C01146,1,1,1,1.0,True
1950,C01150,3,0,0,0.0,False
1950,C01157,3,2,1,0.6666666666666666,True
1950,C01164,1,1,1,1.0,True
1950,C01166,2,1,1,0.5,True
1950,C01167,2,0,0,0.0,False
1950,C01175,2,0,0,0.0,False
1950,C01176,2,0,0,0.0,False
1950,C01177,7,0,0,0.0,False
1950,C01178,4,0,0,0.0,False
1950,C01179,1,1,1,1.0,True
1950,C01180,3,0,0,0.0,False
1950,C01181,1,1,1,1.0,True
1950,C01188,5,0,0,0.0,False
1950,C01192,1,0,0,0.0,False
1950,C01194,1,0,0,0.0,False
1950,C01197,2,0,0,0.0,False
1950,C01198,2,0,0,0.0,False
1950,C01199,5,2,2,0.4,True
1950,C01200,3,0,0,0.0,False
1950,C01205,3,0,0,0.0,False
1950,C01206,2,0,0,0.0,False
1950,C01209,2,0,0,0.0,False
1950,C01212,3,1,1,0.3333333333333333,True
1950,C01214,3,0,0,0.0,False
1950,C01215,2,0,0,0.0,False
1950,C01217,2,1,0,0.5,True
1950,C01220,1,0,0,0.0,False
1950,C01221,1,1,1,1.0,True
1950,C01222,2,0,0,0.0,False
1950,C01223,5,1,1,0.2,True
1950,C01227,3,0,0,0.0,False
1950,C01228,1,0,0,0.0,False
1950,C01230,5,1,1,0.2,True
1950,C01232,3,0,0,0.0,False
1950,C01235,1,1,1,1.0,True
1950,C01237,1,0,0,0.0,False
1950,C01240,2,0,0,0.0,False
1950,C01241,3,0,0,0.0,False
1950,C01242,9,0,0,0.0,False
1950,C01244,1,0,0,0.0,False
1950,C01245,3,0,0,0.0,False
1950,C01247,3,0,0,0.0,False
1950,C01248,4,2,2,0.5,True
1950,C01250,1,0,0,0.0,False
1950,C01252,1,0,0,0.0,False
1950,C01257,1,0,0,0.0,False
1950,C01258,1,0,0,0.0,False
1950,C01259,1,1,1,1.0,True
1950,C01262,1,0,0,0.0,False
1950,C01265,6,0,0,0.0,False
1950,C01266,4,0,0,0.0,False
1950,C01267,4,1,1,0.25,True
1950,C01269,2,0,0,0.0,False
1950,C01271,6,1,1,0.16666666666666666,True
1950,C01274,4,0,0,0.0,False
1950,C01275,6,1,1,0.16666666666666666,True
1950,C01276,5,2,2,0.4,True
1950,C01281,3,0,0,0.0,False
1950,C01282,5,3,3,0.6,True
1950,C01283,2,0,0,0.0,False
1950,C01288,4,0,0,0.0,False
1950,C01289,1,1,1,1.0,True
1950,C01292,2,0,0,0.0,False
1950,C01293,6,2,2,0.3333333333333333,True
1950,C01294,4,0,0,0.0,False
1950,C01298,3,0,0,0.0,False
1950,C01299,5,1,1,0.2,True
1950,C01300,1,0,0,0.0,False
1950,C01303,1,0,0,0.0,False
1950,C01304,3,0,0,0.0,False
1950,C01307,1,1,1,1.0,True
1950,C01309,1,0,0,0.0,False
1950,C01310,1,0,0,0.0,False
1950,C01311,3,0,0,0.0,False
1950,C01318,2,0,0,0.0,False
1950,C01320,7,0,0,0.0,False
1950,C01322,4,0,0,0.0,False
1950,C01325,8,1,1,0.125,True
1950,C01326,3,1,1,0.3333333333333333,True
1950,C01328,3,0,0,0.0,False
1950,C01329,1,0,0,0.0,False
1950,C01330,1,0,0,0.0,False
1950,C01331,1,0,0,0.0,False
1950,C01334,1,0,0,0.0,False
1950,C01335,1,0,0,0.0,False
1950,C01336,1,0,0,0.0,False
1950,C01337,3,0,0,0.0,False
1950,C01338,4,0,0,0.0,False
1950,C01340,1,0,0,0.0,False
1950,C01341,4,0,0,0.0,False
1950,C01342,1,0,0,0.0,False
1950,C01345,1,0,0,0.0,False
1950,C01346,1,0,0,0.0,False
1950,C01349,6,1,1,0.16666666666666666,True
1950,C01351,5,0,0,0.0,False
1950,C01354,1,0,0,0.0,False
1950,C01355,4,0,0,0.0,False
1950,C01357,3,1,1,0.3333333333333333,True
1950,C01360,1,0,0,0.0,False
1950,C01361,4,0,0,0.0,False
1950,C01362,4,1,1,0.25,True
1950,C01363,4,1,1,0.25,True
1950,C01365,5,1,1,0.2,True
1950,C01366,3,0,0,0.0,False
1950,C01369,1,0,0,0.0,False
1950,C01370,1,0,0,0.0,False
1950,C01372,1,0,0,0.0,False
1950,C01373,1,0,0,0.0,False
1950,C01376,1,0,0,0.0,False
1950,C01377,1,0,0,0.0,False
1950,C01379,1,0,0,0.0,False
1950,C01383,1,0,0,0.0,False
1950,C01384,1,0,0,0.0,False
1950,C01385,3,2,2,0.6666666666666666,True
1950,C01386,1,0,0,0.0,False
1950,C01390,3,0,0,0.0,False
1950,C01391,3,0,0,0.0,False
1950,C01393,1,0,0,0.0,False
1950,C01400,2,1,0,0.5,True
1950,C01406,3,0,0,0.0,False
1950,C01408,2,2,1,1.0,True
1950,C01409,1,1,1,1.0,True
1950,C01410,3,1,1,0.3333333333333333,True
1950,C01412,1,0,0,0.0,False
1950,C01416,4,0,0,0.0,False
1950,C01417,4,0,0,0.0,False
1950,C01424,3,0,0,0.0,False
1950,C01427,8,2,2,0.25,True
1950,C01428,4,0,0,0.0,False
1950,C01430,2,1,1,0.5,True
1950,C01433,9,2,1,0.2222222222222222,True
1950,C01434,1,0,0,0.0,False
1950,C01435,1,0,0,0.0,False
1950,C01436,3,1,1,0.3333333333333333,True
1950,C01438,1,0,0,0.0,False
1950,C01439,1,0,0,0.0,False
1950,C01440,2,0,0,0.0,False
1950,C01441,1,0,0,0.0,False
1950,C01442,2,0,0,0.0,False
1950,C01446,4,0,0,0.0,False
1950,C01453,2,0,0,0.0,False
1950,C01454,3,0,0,0.0,False
1950,C01455,3,0,0,0.0,False
1950,C01456,1,0,0,0.0,False
1950,C01457,1,0,0,0.0,False
1950,C01459,1,0,0,0.0,False
1950,C01460,7,1,1,0.14285714285714285,True
1950,C01462,3,0,0,0.0,False
1950,C01464,4,1,0,0.25,True
1950,C01465,2,1,0,0.5,True
1950,C01468,2,0,0,0.0,False
1950,C01469,2,0,0,0.0,False
1950,C01471,1,1,1,1.0,True
1950,C01472,4,0,0,0.0,False
1950,C01474,3,0,0,0.0,False
1950,C01475,2,0,0,0.0,False
1950,C01476,1,0,0,0.0,False
1950,C01477,2,0,0,0.0,False
1950,C01480,1,0,0,0.0,False
1950,C01481,2,0,0,0.0,False
1950,C01483,1,0,0,0.0,False
1950,C01486,1,0,0,0.0,False
1950,C01493,1,1,1,1.0,True
1950,C01495,2,0,0,0.0,False
1950,C01496,1,0,0,0.0,False
1950,C01499,3,1,0,0.3333333333333333,True
1950,C01503,1,0,0,0.0,False
1950,C01505,1,0,0,0.0,False
1950,C01507,2,0,0,0.0,False
1950,C01508,1,1,1,1.0,True
1950,C01515,1,1,1,1.0,True
1950,C01516,1,0,0,0.0,False
1950,C01517,3,0,0,0.0,False
1950,C01518,1,0,0,0.0,False
1950,C01520,1,0,0,0.0,False
1950,C01526,6,1,1,0.16666666666666666,True
1950,C01534,10,1,1,0.1,True
1950,C01537,1,1,1,1.0,True
1950,C01538,2,0,0,0.0,False
1950,C01541,1,0,0,0.0,False
1950,C01544,6,0,0,0.0,False
1950,C01545,1,1,1,1.0,True
1950,C01546,2,0,0,0.0,False
1950,C01549,1,0,0,0.0,False
1950,C01550,1,0,0,0.0,False
1950,C01554,2,0,0,0.0,False
1950,C01555,2,0,0,0.0,False
1950,C01565,2,0,0,0.0,False
1950,C01567,3,0,0,0.0,False
1950,C01568,6,1,1,0.16666666666666666,True
1950,C01577,1,0,0,0.0,False
1950,C01581,3,0,0,0.0,False
1950,C01582,1,1,1,1.0,True
1950,C01583,1,0,0,0.0,False
1950,C01584,1,0,0,0.0,False
1950,C01585,1,0,0,0.0,False
1950,C01586,2,0,0,0.0,False
1950,C01587,2,0,0,0.0,False
1950,C01588,1,0,0,0.0,False
1950,C01589,3,0,0,0.0,False
1950,C01590,4,0,0,0.0,False
1950,C01591,4,0,0,0.0,False
1950,C01592,1,0,0,0.0,False
1950,C01593,3,1,1,0.3333333333333333,True
1950,C01594,1,0,0,0.0,False
1950,C01595,1,0,0,0.0,False
1950,C01596,1,0,0,0.0,False
1950,C01597,1,0,0,0.0,False
1950,C01598,5,0,0,0.0,False
1950,C01599,1,0,0,0.0,False
1950,C01600,2,1,1,0.5,True
1950,C01601,7,0,0,0.0,False
1950,C01602,1,0,0,0.0,False
1950,C01603,2,0,0,0.0,False
1950,C01604,1,0,0,0.0,False
1950,C01605,1,0,0,0.0,False
1950,C01606,4,0,0,0.0,False
1950,C01607,1,0,0,0.0,False
1950,C01608,1,0,0,0.0,False
1950,C01609,1,0,0,0.0,False
1950,C01610,1,0,0,0.0,False
1950,C01611,5,1,1,0.2,True
1950,C01612,1,0,0,0.0,False
1950,C01613,1,0,0,0.0,False
1950,C01614,1,0,0,0.0,False
1950,C01615,1,0,0,0.0,False
