person_id,year,printed_name,display,name_key,rank,company_printed,role,source_page
P01770,1950,Djeddaoui Hassan,Djeddaoui Hassan,dgedaui hasan,,Cigarettes Nestor Gianaclis & Unitas Trading Co,director,863
P01770,1950,Djeddaoui Hassan,Djeddaoui Hassan,dgedaui hasan,,Unitas Trading & Financial Co,president,863
P00753,1950,Doligez Marcel Auguste Joseph,Doligez Marcel Auguste Joseph,doligez marsel august gosef,,Société Egyptienne de Teinture,director,864
P00753,1950,Doligez Marcel Auguste Joseph,Doligez Marcel Auguste Joseph,doligez marsel august gosef,,Apprêt,director,864
P00754,1950,Dorra Haim,Dorra Haim,dora haim,,Société pour l'Industrie de Bonneterie,director,864
P00754,1950,Dorra Haim,Dorra Haim,dora haim,,"Société Misr pour l'Industrie Pharmaceutique, S.A.E",director,864
P00754,1950,Dorra Haim,Dorra Haim,dora haim,,Sté Eg. de l'Industrie de Bonneterie,director,864
P01771,1950,Doss Emile Tewfili:,Doss Emile Tewfili:,dos emil teufili,,Sté Hinshelwood Paint & Oil Cy of Egypt,president,864
P01771,1950,Doss Emile Tewfili:,Doss Emile Tewfili:,dos emil teufili,,Sté The Clothing & Equipment Cy of Egypt,director,864
P00758,1950,Doss Mtre Wahib Bey,Doss Mtre Wahib,dos mtr uaib,bey,The Egyptian Land & Buildings Co,president,864
P00758,1950,Doss Mtre Wahib Bey,Doss Mtre Wahib,dos mtr uaib,bey,Commercial Bank of Egypt,vice_president,864
P00758,1950,Doss Mtre Wahib Bey,Doss Mtre Wahib,dos mtr uaib,bey,Commercial Insurance Cy of Egypt,vice_president,864
P00758,1950,Doss Mtre Wahib Bey,Doss Mtre Wahib,dos mtr uaib,bey,Société Mi sr pour le Lin,director,864
P01772,1950,Dreyfus Richard,Dreyfus Richard,dreifus rishard,,Banque Mosseri,director,864
P01773,1950,Dnbied Pierre Neuchâtel,Dnbied Pierre Neuchâtel,dnbied pier neushatel,,dela Société Egyptienne de,director,864
P01774,1950,Dubray Alexandre,Dubray Alexandre,dubrai alexandr,,Sté. Immobilière de Zamalek,president,864
P01775,1950,Dubray Joseph,Dubray Joseph,dubrai gosef,,Sté Immobilière de Zamalek,vice_president,864
P01237,1950,Dudler Joseph,Dudler Joseph,dudler gosef,,Upper Egypt Mining Cy,managing_director,864
P00759,1950,Dukes Eric. M.A,Dukes Eric. M.A,dukes erik,,S.A. Immobilière des Terrains Ghizeh & Rodah,vice_president,864
P00759,1950,Dukes Eric. M.A,Dukes Eric. M.A,dukes erik,,Sté Orientale de Publicité,director,864
P00759,1950,Dukes Eric. M.A,Dukes Eric. M.A,dukes erik,,Sté des Produits Centrifugés en Ciment,director,864
P01239,1950,Edrei Elie,Edrei Elie,edrei eli,,"«Edrei & Co., Ltd. »",president,864
P01776,1950,Edrei Max,Edrei Max,edrei max,,The Egyptian Land & Buildings Co,director,864
P01776,1950,Edrei Max,Edrei Max,edrei max,,Surveillance de la Manufacture Nationale de Couvertures et Lainages (A. Saltiel & Co.),council_member,864
P01777,1950,Eiche Roger,Eiche Roger,eish roger,,Sté de Publications Egyptiennes,director,865
P01778,1950,Eid Jean,Eid Jean,eid gean,,Sté Agricole et Fermière FERMAG et Sté An. Agricole et Industrielle d'Egypte,director,865
P00764,1950,Eid Raymond,Eid Raymond,eid raimond,,-Contrôleur en Egypte de la S.A. des Monts de Piété Egyptiens,director,865
P00764,1950,Eid Raymond,Eid Raymond,eid raimond,,Crédit d'Orient,vice_president,865
P00764,1950,Eid Raymond,Eid Raymond,eid raimond,,Caisse Hypothécaire d'Egypte,director,865
P00764,1950,Eid Raymond,Eid Raymond,eid raimond,,Transport & Engineering Cy,director,865
P01508,1950,Eid,Eid,eid,,Fish and Produce Assoc,director,865
P00765,1950,El Chaféi Abdel Salam,El Chaféi Abdel Salam,shafei abdel salam,,Sté Foncière d'Egypte,director,865
P00765,1950,El Chaféi Abdel Salam,El Chaféi Abdel Salam,shafei abdel salam,,Sté Foncière d'Egypte,president,865
P00765,1950,El Chaféi Abdel Salam,El Chaféi Abdel Salam,shafei abdel salam,,Sté Foncière d'Egypte,managing_director,865
P00765,1950,El Chaféi Abdel Salam,El Chaféi Abdel Salam,shafei abdel salam,,Sté Foncière d'Egypte,vice_president,865
P01779,1950,Elefthérion Gabriel,Elefthérion Gabriel,eleftherion gabriel,,Société Misr pour le Lin,managing_director,865
P01780,1950,Elia Bondi,Elia Bondi,elia bondi,,Sté Gle Pressage et Dépôts et Sté Cotonnière d'Egypte,director,865
P01243,1950,Eliakim Albert,Eliakim Albert,eliakim albert,,Nile Brewery,director,865
P01781,1950,S.E. El Masri Habib F'acha,El Masri Habib F'acha,masri habib asha,,The Union Cotton Cy of Alexandria,director,865
P01781,1950,S.E. El Masri Habib F'acha,El Masri Habib F'acha,masri habib asha,,Banque Zilkha,director,865
P00770,1950,El-Menzalaoui Moustafa Me,El-Menzalaoui Moustafa Me,menzalaui mustafa m,,Sté Egyptienne pour la Fabrication,director,865
P00770,1950,El-Menzalaoui Moustafa Me,El-Menzalaoui Moustafa Me,menzalaui mustafa m,,Exportation des Conserves,director,865
P00770,1950,El-Menzalaoui Moustafa Me,El-Menzalaoui Moustafa Me,menzalaui mustafa m,,"Sté Agricole et Urbaine « Le Fayoum ». Elo ui, Aziz, Ingénieur Diplômé de l) Ecole Royale Polytechnique de Guizeh) Le Caire",director,865
P00770,1950,El-Menzalaoui Moustafa Me,El-Menzalaoui Moustafa Me,menzalaui mustafa m,,"Société de Ciment Portland de Hélouan, S.A.E",director,865
P00770,1950,El-Menzalaoui Moustafa Me,El-Menzalaoui Moustafa Me,menzalaui mustafa m,,"Carrier-Egypt, S.A.E",director,865
P00770,1950,El-Menzalaoui Moustafa Me,El-Menzalaoui Moustafa Me,menzalaui mustafa m,,Standard Oil Co. of Egypt,director,865
P00770,1950,El-Menzalaoui Moustafa Me,El-Menzalaoui Moustafa Me,menzalaui mustafa m,,"Misr Concrete Development Co., .S.A.E",director,865
P01782,1950,HEL » S.A.E,HEL » S.A.E,hel,,Egyptian Aircraft Engineering Company ( S.A.E.),managing_director,865
P01783,1950,Elstein S,Elstein S,elstein,,-Dél. Les Grands Comptoirs d'Egypte,director,865
P00304,1950,El Toukhy Hassan Ahmed,El Toukhy Hassan Ahmed,tukhi hasan ahmed,,"Toukhy's Co. for Sundries & Toys, S.A.E",president,865
P00304,1950,El Toukhy Hassan Ahmed,El Toukhy Hassan Ahmed,tukhi hasan ahmed,,"Toukhy's Co. for Sundries & Toys, S.A.E",managing_director,865
P01246,1950,Dr. Eman André,Eman André,eman andr,,Société Générale de Placement Financier et Industriel,director,866
P00776,1950,Empain Baron Edouard,Empain Baron Edouard,empain baron eduard,,Immobilière Masr El Guédida,president,866
P00776,1950,Empain Baron Edouard,Empain Baron Edouard,empain baron eduard,,The Cairo Electric Railways and Heliopolis Oases Co,president,866
P00776,1950,Empain Baron Edouard,Empain Baron Edouard,empain baron eduard,,The African Enterprise& Development Cy et Egyptian Hotels Ltd,president,866
P00776,1950,Empain Baron Edouard,Empain Baron Edouard,empain baron eduard,,Société Egyptienne d'Electricité,vice_president,866
P00776,1950,Empain Baron Edouard,Empain Baron Edouard,empain baron eduard,,S.A. des Tramways du Caire,vice_president,866
P00776,1950,Empain Baron Edouard,Empain Baron Edouard,empain baron eduard,,"Sté Belge Electro-rail, etc",president,866
P00309,1950,Empain Baron Louis,Empain Baron Louis,empain baron luis,,nombreu ses Sociétés belges et étrangères,director,866
P00310,1950,Empedocles Gregory,Empedocles Gregory,empedokles gregori,,Commercial Bank of The Near East,director,866
P01784,1950,Enan Ahmed,Enan Ahmed,enan ahmed,,Sté Misr pour l'Industrie Pharmaceutique,manager,866
P01784,1950,Enan Ahmed,Enan Ahmed,enan ahmed,,Sté Misr pour l'Industrie Pharmaceutique,director,866
P01784,1950,Enan Ahmed,Enan Ahmed,enan ahmed,,autres Sociétés. r,manager,866
P01784,1950,Enan Ahmed,Enan Ahmed,enan ahmed,,autres Sociétés. r,director,866
P01785,1950,S.E. Enan Pacha Hussein Mahmoud,Enan Pacha Hussein Mahmoud,enan pasha husein mahmud,,«AKFAC»,president,866
P01785,1950,S.E. Enan Pacha Hussein Mahmoud,Enan Pacha Hussein Mahmoud,enan pasha husein mahmud,,«AKFAC»,director,866
P01785,1950,S.E. Enan Pacha Hussein Mahmoud,Enan Pacha Hussein Mahmoud,enan pasha husein mahmud,,United Egyptian Nile Transport,president,866
P01785,1950,S.E. Enan Pacha Hussein Mahmoud,Enan Pacha Hussein Mahmoud,enan pasha husein mahmud,,United Egyptian Nile Transport,director,866
P01785,1950,S.E. Enan Pacha Hussein Mahmoud,Enan Pacha Hussein Mahmoud,enan pasha husein mahmud,,Sté Presses Libres Egyptiennes,vice_president,866
P01785,1950,S.E. Enan Pacha Hussein Mahmoud,Enan Pacha Hussein Mahmoud,enan pasha husein mahmud,,Sté Nationale du Papier,director,866
P01785,1950,S.E. Enan Pacha Hussein Mahmoud,Enan Pacha Hussein Mahmoud,enan pasha husein mahmud,,-Dél. de l' Alexandria Portland Cement Co,director,866
P00311,1950,S.E. Enan Saleh Pacha,Enan Saleh,enan saleh,pasha,Sté du Ciment Portland Hélouan,president,866
P00311,1950,S.E. Enan Saleh Pacha,Enan Saleh,enan saleh,pasha,Sté « Egyptian Cement Products »,president,866
P00311,1950,S.E. Enan Saleh Pacha,Enan Saleh,enan saleh,pasha,Alexandria Portland Cement Co,vice_president,866
P00311,1950,S.E. Enan Saleh Pacha,Enan Saleh,enan saleh,pasha,Sté Misr Produits Pharmaceutiques,director,866
P00311,1950,S.E. Enan Saleh Pacha,Enan Saleh,enan saleh,pasha,Filature Misr de Kafr El Dawar,director,866
P00311,1950,S.E. Enan Saleh Pacha,Enan Saleh,enan saleh,pasha,Sté Sinaï Mining Co,president,866
P00778,1950,Epaulard P,Epaulard P,epaulard,,Agence du Crédit Lyonnais au Caire,manager,866
P01786,1950,Erdoes Koleman,Erdoes Koleman,erdoes koleman,,Dél. Cie Commerciale Cotonnière,director,866
P00313,1950,Erfan Mohamed Bey,Erfan Mohamed,erfan moamed,bey,Cairo Suburban Building Lands,director,866
P01787,1950,Escher W,Escher W,esher,,Sté Générale Pressage et Dépôts,director,866
P00779,1950,Estabrook Edward Lewis,Estabrook Edward Lewis,estabrok eduard leuis,,The St~ndard Oil Co. of Egypt S.A,director,866
P01249,1950,Eugenides Eugène,Eugenides Eugène,eugenides eugen,,General Navigation Cy of Egypt,vice_president,866
P00783,1950,Ezri Raymond,Ezri Raymond,ezri raimond,,Dakahlieh Land Co,director,866
P00783,1950,Ezri Raymond,Ezri Raymond,ezri raimond,,Sté,director,866
P01788,1950,Travaux Publics,Travaux Publics,travaux publiks,,Officielprès l' Alexandria Water Cy Ltd,director,866
P00784,1950,S.E. Fahmy Gallini Pacha,Fahmy Gallini,fahmi galini,pasha,Crédit Agricole,director,867
P00784,1950,S.E. Fahmy Gallini Pacha,Fahmy Gallini,fahmi galini,pasha,Crédit Hypothécaire Egyptien,director,867
P00784,1950,S.E. Fahmy Gallini Pacha,Fahmy Gallini,fahmi galini,pasha,Société du Croissant Rouge,vice_president,867
P00784,1950,S.E. Fahmy Gallini Pacha,Fahmy Gallini,fahmi galini,pasha,Société Copte de Bienfaisance,member,867
P00056,1950,S.E. Fakhry Mahmoud Pacha,Fakhry Mahmoud,fakhri mahmud,pasha,The Cairo Electric Railways & Heliopolis Oases Co,vice_president,867
P00056,1950,S.E. Fakhry Mahmoud Pacha,Fakhry Mahmoud,fakhri mahmud,pasha,S.A. des Eaux du Caire,director,867
P00056,1950,S.E. Fakhry Mahmoud Pacha,Fakhry Mahmoud,fakhri mahmud,pasha,Cie du Canal de Suez,director,867
P00785,1950,Fanner William Rogers,Fanner William Rogers,faner uiliam rogers,,Imperial Chemical Industries(Egypt) S.A,president,867
P00785,1950,Fanner William Rogers,Fanner William Rogers,faner uiliam rogers,,The General Accident Fire & Life Assurance Corporation Ltd,president,867
P00785,1950,Fanner William Rogers,Fanner William Rogers,faner uiliam rogers,,"The Standard Oil Company of Egypt S.A., Carrier-Egypt S.A.E",director,867
P01789,1950,Farah Dr. Antoine,Farah Dr. Antoine,farah dr antoin,,Nile Works,director,867
P01790,1950,Farahat Vita,Farahat Vita,farat vita,,"S.E. de Tuyaux, Poteaux et Produits en Ciment Armé",director,867
P01790,1950,Farahat Vita,Farahat Vita,farat vita,,Banque Mosseri,director,867
P01791,1950,Farès,Farès,fares,,Sté Egypt. des Industries Chimiques,director,867
P01792,1950,Farès Henry,Farès Henry,fares henri,,"The Bassili Pacha Timber Cy., de la Sté Orientale Cinéma",director,867
P01792,1950,Farès Henry,Farès Henry,fares henri,,Sté des Industries Modernes du Bâtiment,director,867
P01250,1950,Farès Youssef,Farès Youssef,fares iusef,,S.A.E. suivantes,council_member,867
P01250,1950,Farès Youssef,Farès Youssef,fares iusef,,S.A.E. suivantes,president,867
P01250,1950,Farès Youssef,Farès Youssef,fares iusef,,"et A dm. Dél. Sté Orientale du Cinéma, S.A.E",president,867
P01250,1950,Farès Youssef,Farès Youssef,fares iusef,,"Sté des Industries Modernes du Bâtiment, S.A.E",president,867
P01250,1950,Farès Youssef,Farès Youssef,fares iusef,,S.A.E. suivantes,member,867
P01793,1950,S.E. Farid Bey El Masri,Farid Bey El Masri,farid bei masri,,United Enterprises,director,867
P01252,1950,Farghaly Abdel Aziz Ahmed,Farghaly Abdel Aziz Ahmed,farghali abdel aziz ahmed,,Dél. Farghaly Cotton & Investment Cy,director,867
P01252,1950,Farghaly Abdel Aziz Ahmed,Farghaly Abdel Aziz Ahmed,farghali abdel aziz ahmed,,Gabbary Land Co,director,867
P01794,1950,Farghaly Aly Ahmed,Farghaly Aly Ahmed,farghali ali ahmed,,Sté An. des Presses Libres Egyptiennes,director,868
P01794,1950,Farghaly Aly Ahmed,Farghaly Aly Ahmed,farghali ali ahmed,,Farghaly Cotton and Investment Cy,delegate,868
P01794,1950,Farghaly Aly Ahmed,Farghaly Aly Ahmed,farghali ali ahmed,,Upper Egypt Ginning Co,director,868
P01794,1950,Farghaly Aly Ahmed,Farghaly Aly Ahmed,farghali ali ahmed,,Associated Cotton Ginners of Egypt (Anglaise),director,868
P01795,1950,Fathalla Bey El Borini,Fathalla Bey El Borini,fathala bei borini,,F'abrique des Produits Chimiques,director,868
P01796,1950,Fathi Mansour El Kekhia Mtre,Fathi Mansour El Kekhia Mtre,fathi mansur kekhia mtr,,Pinto Cotton Co. et,director,868
P00788,1950,Fauqueux Arthur,Fauqueux Arthur,faukueux arthur,,"Comptoir Auxiliaire d'Entreprises, S.A.E",director,868
P01797,1950,Feith,Feith,feith,,S.A. Bières Bomonti & Pyramides,director,868
P01253,1950,Feldman I. R. Bey,Feldman I. R.,feldman,bey,"National Theaters Cy, S.A.E",director,868
P00057,1950,Fenderl Hugo,Fenderl Hugo,fenderl hugo,,"Compagnie Commerciale Cotonnière, S.A.E. (Ex-Fenderl & Co.)",vice_president,868
P01798,1950,Ferrier H. J. L,Ferrier H. J. L,ferier,,Near East Pharmaceutical & Commercial Co,director,868
P01798,1950,Ferrier H. J. L,Ferrier H. J. L,ferier,,Crédit Immobilier Suisse-Egyptien,manager,868
P00329,1950,Feyerlick Jacques,Feyerlick Jacques,feierlik gakues,,Caisse Hypothécaire d'Egypte,director,868
P01799,1950,Fils Henri,Fils Henri,fils henri,,"Comptoir Auxiliaire d'Entreprises, S.A.E",director,868
P00058,1950,Finney Harold E,Finney Harold E,finei harold,,"Alexandria Commercial Co., S.A.E., de la S.A. des Presses Libres Egyptiennes, de la S.A. des Terrains de Guizeh-Rodah",director,868
P00058,1950,Finney Harold E,Finney Harold E,finei harold,,Société d'Egrenage,director,868
P00058,1950,Finney Harold E,Finney Harold E,finei harold,,Entrepôts,director,868
P01800,1950,Flower Edmund W,Flower Edmund W,fluer edmund,,Universal Motor Company,president,868
P01800,1950,Flower Edmund W,Flower Edmund W,fluer edmund,,Universal Motor Company,director,868
P01800,1950,Flower Edmund W,Flower Edmund W,fluer edmund,,Cairo Motor Company,president,868
P01800,1950,Flower Edmund W,Flower Edmund W,fluer edmund,,Cairo Motor Company,director,868
P01801,1950,Foa Egizio,Foa Egizio,foa egizio,,Indo-Egyptiana S.A.E,managing_director,868
P01801,1950,Foa Egizio,Foa Egizio,foa egizio,,Indo-Egyptiana S.A.E,director,868
P01802,1950,Fornier Albert,Fornier Albert,fornier albert,,Egyptian Cotton Ginners & Exporters,managing_director,868
P01803,1950,Foscolo Ugo,Foscolo Ugo,foskolo ugo,,Banco Italo- Egiziano,director,868
P01803,1950,Foscolo Ugo,Foscolo Ugo,foskolo ugo,,Banco Italo- Egiziano,vice_president,868
P01804,1950,S.E. Fouad El Gammal Bey,Fouad El Gammal,fuad gamal,bey,The Aboukir Co. Ltd,general_manager,868
P00793,1950,Franck Alfred,Franck Alfred,frank alfred,,"The Cairo Electric Railways and Heliopolis Oases Co., S.A",director,869
P01805,1950,Friedrich Rolf,Friedrich Rolf,friedrish rolf,,The Cairo Sand Bricks Co,managing_director,869
P01805,1950,Friedrich Rolf,Friedrich Rolf,friedrish rolf,,Crédit Immobilier Suisse-Egyptien,director,869
P01805,1950,Friedrich Rolf,Friedrich Rolf,friedrish rolf,,« Société d'Industriels Hollandais »,delegate,869
P00435,1950,Fryett Roland Théodore Lt. Col,Fryett Roland Théodore Lt. Col,friet roland theodor lt kol,,Dél. Egyptian Markets,director,869
P00063,1950,Fumaroli,Fumaroli,fumaroli,,"Gérance Immobilière, S.A.E",president,869
P00063,1950,Fumaroli,Fumaroli,fumaroli,,Société du Crédit Alexandrin,president,869
P00524,1950,Galal Bey Hussein,Galal Bey Hussein,galal bei husein,,Associated Industries,president,869
P00524,1950,Galal Bey Hussein,Galal Bey Hussein,galal bei husein,,The Union Cotton Cy of Alexandria,director,869
P01806,1950,Fayoum »,Fayoum »,faium,,"Chambre de l'Industrie Huilière, Secrétaire Général des Pools des Egreneurs",adviser,869
P01258,1950,Galal Moustapha Bey,Galal Moustapha,galal mustafa,bey,Etablissements Bamco,director,869
P01259,1950,Galanté Raymond,Galanté Raymond,galant raimond,,Helwan Land Co,director,869
P01260,1950,Galanté Robert,Galanté Robert,galant robert,,Helwan Land Co,director,869
P01807,1950,Gamal El Dine El Abd,Gamal El Dine El Abd,gamal din abd,,Usines Textiles Al Kahira,director,869
P01808,1950,Gamper,Gamper,gamper,,Banque Belge et Internationale en Egypte,director,869
P01809,1950,Gantès,Gantès,gantes,,Société Eg. de Constructions Modernes « Al Chams »,director,869
P00331,1950,Garboua Emile,Garboua Emile,garbua emil,,Sté Franco-Egyptienne de Crédit,director,869
P00798,1950,Garboua Maurice,Garboua Maurice,garbua mauris,,Technique de The Dakahlieh Land Co,president,869
P00798,1950,Garboua Maurice,Garboua Maurice,garbua mauris,,Technique de The Dakahlieh Land Co,manager,869
P01810,1950,Gardner John A. F,Gardner John A. F,gardner gohn,,Clothing & Equipment Co. of Egypt,president,869
P01810,1950,Gardner John A. F,Gardner John A. F,gardner gohn,,Clothing & Equipment Co. of Egypt,managing_director,869
P01811,1950,Gargour Me. G,Gargour Me. G,gargur m,,Ford Motor Co. (Egypt),director,869
P00067,1950,Gasche Linus,Gasche Linus,gash linus,,Filature Nationale d'Egypte,president,869
P00067,1950,Gasche Linus,Gasche Linus,gash linus,,Fédération Egyptienne des Industries en Egypte,vice_president,869
P00067,1950,Gasche Linus,Gasche Linus,gash linus,,Banque Belge et Internationale en Egypte,director,869
P00067,1950,Gasche Linus,Gasche Linus,gash linus,,"Faculté de Chimie Industrielle, Université Farouk 1er",director,869
P00800,1950,Gasche Robert,Gasche Robert,gash robert,,"Filature Nationale d'Egypte, S.A.E",managing_director,870
P00800,1950,Gasche Robert,Gasche Robert,gash robert,,"Société Egyptienne des Industries Textiles, S.A",managing_director,870
P01812,1950,Gattegno Silvio,Gattegno Silvio,gategno silvio,,S.A. des Drogueries d'Egypte,director,870
P01813,1950,Gautier Victor,Gautier Victor,gautier viktor,,Crédit Immobilier Suisse-Egyptien,director,870
P01814,1950,Gazai Joseph G,Gazai Joseph G,gazai gosef,,El Gazai Import& Trading Co,president,870
P01814,1950,Gazai Joseph G,Gazai Joseph G,gazai gosef,,El Gazai Import& Trading Co,managing_director,870
P01815,1950,Gazis Georges,Gazis Georges,gazis georges,,Sté «The Egyptian Insurance & Commercial Agency (EICA) (Tsekis & Fils),partner,870
P01815,1950,Gazis Georges,Gazis Georges,gazis georges,,Sté «The Egyptian Insurance & Commercial Agency (EICA) (Tsekis & Fils),manager,870
P01816,1950,Gawhari Mohamed Bey,Gawhari Mohamed,gauari moamed,bey,Fayoum Light Rys,director,870
P01817,1950,Geahel Michel,Geahel Michel,geael mishel,,National Starch Co,director,870
P01263,1950,Geahel Pierre,Geahel Pierre,geael pier,,The North East Africa Trading Cy,director,870
P01818,1950,Genissedis Spiro G,Genissedis Spiro G,genisedis spiro,,Egyptian Mo- tor Transport Co,president,870
P01818,1950,Genissedis Spiro G,Genissedis Spiro G,genisedis spiro,,Egyptian Mo- tor Transport Co,managing_director,870
P01818,1950,Genissedis Spiro G,Genissedis Spiro G,genisedis spiro,,S.S. Genisserlis & Co,managing_director,870
P01819,1950,Georgitsis Spiro,Georgitsis Spiro,georgitsis spiro,,Egyptian Motor Transport,director,870
P01820,1950,Geredini Me. Sami,Geredini Me. Sami,geredini m sami,,Dar El Hilal et Egyptian Press,director,870
P01821,1950,S.E. Ghaleb Kamel Osman Pacha,Ghaleb Kamel Osman,ghaleb kamel osman,pasha,Egyptian Finance Co,president,870
P01264,1950,Ghandour Hachem,Ghandour Hachem,ghandur hashem,,Oriental Bond Stores,director,870
P01822,1950,Gharbo Hassan Aly,Gharbo Hassan Aly,gharbo hasan ali,,Sté Immobilière d'Alexandrie S. A. F,director,870
P01823,1950,Ghazi Moustapha Mohamed,Ghazi Moustapha Mohamed,ghazi mustafa moamed,,"Toukhy's Co. for Sundries & Toys, S.A.E",director,870
P01824,1950,Gheriani Dr. Moustapha Ghaleb El,Gheriani Dr. Moustapha Ghaleb El,gheriani dr mustafa ghaleb,,Chemical Industries Development,director,870
P01824,1950,Gheriani Dr. Moustapha Ghaleb El,Gheriani Dr. Moustapha Ghaleb El,gheriani dr mustafa ghaleb,,Chemical Industries Development,general_manager,870
P01825,1950,GUes Bey R.H,GUes Bey R.H,gues bei,,Société Anonyme Egyptienne Financière et Immobilière (Cairo),managing_director,870
P01825,1950,GUes Bey R.H,GUes Bey R.H,gues bei,,Sté Nationale de Textile Memphis (Alexandrie),director,870
P00354,1950,Ginsberg Richard,Ginsberg Richard,ginsberg rishard,,S.A.E. Peltours,director,870
P01826,1950,Giovannoni Charles,Giovannoni Charles,giovanoni sharles,,J os y Film,director,870
P01827,1950,S.E. Girgis Pacha Fouad Ibrahim,Girgis Pacha Fouad Ibrahim,girgis pasha fuad ibraim,,Egyptian Stevedoring Co. & Shipping,president,870
P01827,1950,S.E. Girgis Pacha Fouad Ibrahim,Girgis Pacha Fouad Ibrahim,girgis pasha fuad ibraim,,Egyptian Stevedoring Co. & Shipping,managing_director,870
P01827,1950,S.E. Girgis Pacha Fouad Ibrahim,Girgis Pacha Fouad Ibrahim,girgis pasha fuad ibraim,,"National Salt & Mining Co., de la Sahel, S.A.E",president,870
P01827,1950,S.E. Girgis Pacha Fouad Ibrahim,Girgis Pacha Fouad Ibrahim,girgis pasha fuad ibraim,,Sté Nationale de Textile Memphis,vice_president,870
P01827,1950,S.E. Girgis Pacha Fouad Ibrahim,Girgis Pacha Fouad Ibrahim,girgis pasha fuad ibraim,,Dél. Moulins Al Mahmoudieh,director,870
P01828,1950,Gmur Albert,Gmur Albert,gmur albert,,Alexandria Portland Cement Co,director,870
P00069,1950,Goar Edwin N. J,Goar Edwin N. J,goar eduin,,Communauté Israélite d'Alexandrie,president,870
P00069,1950,Goar Edwin N. J,Goar Edwin N. J,goar eduin,,The Alexandria Insurance Co,director,870
P00803,1950,Godber Frederick,Godber Frederick,godber frederik,,Anglo-Egyptian Oilfields,director,871
P01829,1950,Goemans Lucien F,Goemans Lucien F,goemans lusien,,Adjoint United Enterprises S.A.E,managing_director,871
P01829,1950,Goemans Lucien F,Goemans Lucien F,goemans lusien,,Egyptian Land & Building,director,871
P01266,1950,Goldstein Charles,Goldstein Charles,goldstein sharles,,Adjoint de la « Nemco »,managing_director,871
P01267,1950,Goldstein-Gantes Ignace Me,Goldstein-Gantes Ignace Me,goldstein gantes ignas m,,Import & Export Bank of Egypt,director,871
P01267,1950,Goldstein-Gantes Ignace Me,Goldstein-Gantes Ignace Me,goldstein gantes ignas m,,« EFTRO »,director,871
P01268,1950,Goodwin E.A.H,Goodwin E.A.H,goduin,,Anglo-Egyptian Soap & Edible Products,president,871
P01830,1950,Goradesky Léon dit Liebel,Goradesky Léon dit Liebel,goradeski leon dit liebel,,"Dél. Sté Commerciale Ex-Import, S.A.E",director,871
P01830,1950,Goradesky Léon dit Liebel,Goradesky Léon dit Liebel,goradeski leon dit liebel,,"Rizerie Egyptienne Moderne, S.A.E",managing_director,871
P01271,1950,Grad Isaac,Grad Isaac,grad isak,,General Chemical Industries «C. I. C .. »,director,871
P01271,1950,Grad Isaac,Grad Isaac,grad isak,,Egyptian Sisal Manufacturing Co. et « Al Gaafa- ria »,director,871
P01831,1950,Grandgeorge René,Grandgeorge René,grandgeorg ren,,Alexandria Glass & Porcelain Fac·tory,director,871
P01832,1950,Granguillot Georges P,Granguillot Georges P,granguilot georges,,Sté des Terrains de la Ville d'Alexandrie,director,871
P01833,1950,Grassi Ing. Stanislao,Grassi Ing. Stanislao,grasi ing stanislao,,Technique Salonica Cigarettes Company,director,871
P01834,1950,Grassi Dott. Ugo,Grassi Dott. Ugo,grasi dot ugo,,Salonica Cigarettes Cy,managing_director,871
P01835,1950,Grazia Jacques,Grazia Jacques,grazia gakues,,Cairo Heliopolis,director,871
P01836,1950,Green G,Green G,gren,,Nestor Gianaclis and Agricultural Cy,director,871
P01837,1950,Green Joshua,Green Joshua,gren goshua,,en nom de la Maison Greens Commercial Agen ci es ( J. Green & Co.),manager,871
P01837,1950,Green Joshua,Green Joshua,gren goshua,,en nom de la Maison Greens Commercial Agen ci es ( J. Green & Co.),partner,871
P00806,1950,Grego Oscar,Grego Oscar,grego oskar,,"Banco Italo Egiziano et Industrie Fibres Textiles, S.A.E",director,871
P01838,1950,Greiss Alphonse,Greiss Alphonse,greis alfons,,Helwan Portland Cement Co,director,871
P00807,1950,Grieve R,Grieve R,griev,,Grive & Irwin Ltd,managing_director,871
P00807,1950,Grieve R,Grieve R,griev,,The Near East Cleaning Co. Ltd,managing_director,871
P00807,1950,Grieve R,Grieve R,griev,,"Egyptian Plastics & Electrical Industries, S.A.E",director,871
P00350,1950,Groppi J,Groppi J,gropi,,Industrie du Froid,president,871
P01273,1950,Grunberg Jos. Julien,Grunberg Jos. Julien,grunberg gos gulien,,Etablissements Bamco,managing_director,871
P01273,1950,Grunberg Jos. Julien,Grunberg Jos. Julien,grunberg gos gulien,,National Bottling Co. of Egypt,managing_director,871
P01273,1950,Grunberg Jos. Julien,Grunberg Jos. Julien,grunberg gos gulien,,Alexandria National Bottling Co,director,871
P01839,1950,Guergaoui Philippe,Guergaoui Philippe,guergaui filip,,Commercial & Engineering Co. of Egypt & Middle East,managing_director,871
P01840,1950,Guerin Pierre,Guerin Pierre,guerin pier,,Dél. Crédit d'Orient,director,871
P01274,1950,Gueziri Dr. Moukhtar Zaki El,Gueziri Dr. Moukhtar Zaki El,gueziri dr mukhtar zaki,,Industrie Meunière d'Alexandrie,director,872
P01841,1950,Guirguis Barsoum,Guirguis Barsoum,guirguis barsum,,Sté Autobus Routes Désert,director,872
